date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:22	245170/245170	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:21%20GMT	https://www.feel-digital.co.uk/success-story/isg-fume-case-study-1-million-turnover	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/success-story/isg-fume-case-study-1-million-turnover.html	(from https://www.feel-digital.co.uk/)
15:17:23	244737/244737	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:21%20GMT	https://www.feel-digital.co.uk/success-story/delivering-results-with-rapid-digital-growth	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/success-story/delivering-results-with-rapid-digital-growth.html	(from https://www.feel-digital.co.uk/)
15:17:23	245931/245931	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:22%20GMT	https://www.feel-digital.co.uk/success-story/hill-brothers-case-study-driving-growth-quickly-and-effectively	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/success-story/hill-brothers-case-study-driving-growth-quickly-and-effectively.html	(from https://www.feel-digital.co.uk/)
15:17:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Dec%202022%2013:17:22%20GMT	https://www.feel-digital.co.uk/organic-search/	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/organic-search/index.html	(from https://www.feel-digital.co.uk/)
15:17:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Dec%202022%2013:17:22%20GMT	https://www.feel-digital.co.uk/paid-search/	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/paid-search/index.html	(from https://www.feel-digital.co.uk/)
15:17:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Dec%202022%2013:17:23%20GMT	https://www.feel-digital.co.uk/content-marketing/	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/content-marketing/index.html	(from https://www.feel-digital.co.uk/)
15:17:24	136033/136033	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:23%20GMT	https://www.feel-digital.co.uk/understanding-and-adapting-to-consumer-shopping-behaviour-during-covid-19	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/understanding-and-adapting-to-consumer-shopping-behaviour-during-covid-19.html	(from https://www.feel-digital.co.uk/)
15:17:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Dec%202022%2013:17:23%20GMT	https://www.feel-digital.co.uk/social-media/	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/social-media/index.html	(from https://www.feel-digital.co.uk/)
15:17:24	199/199	---M--	403	error ('Forbidden')	text/html	date:Thu,%2029%20Dec%202022%2013:17:23%20GMT	https://www.feel-digital.co.uk/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==%22	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==_	(from https://www.feel-digital.co.uk/)
15:17:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Dec%202022%2013:17:23%20GMT	https://www.feel-digital.co.uk/design-development/	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/design-development/index.html	(from https://www.feel-digital.co.uk/)
15:17:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Dec%202022%2013:17:23%20GMT	https://www.feel-digital.co.uk/cro/	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/cro/index.html	(from https://www.feel-digital.co.uk/)
15:17:25	138300/138300	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:24%20GMT	https://www.feel-digital.co.uk/finding-opportunity-throughout-the-covid-19-crisis	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/finding-opportunity-throughout-the-covid-19-crisis.html	(from https://www.feel-digital.co.uk/)
15:17:26	134538/134538	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:25%20GMT	https://www.feel-digital.co.uk/long-tail-phrases-the-secret-to-getting-more-rankings	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/long-tail-phrases-the-secret-to-getting-more-rankings.html	(from https://www.feel-digital.co.uk/)
15:17:27	131885/131885	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:25%20GMT	https://www.feel-digital.co.uk/celebrating-two-years-of-feel-digital	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/celebrating-two-years-of-feel-digital.html	(from https://www.feel-digital.co.uk/)
15:17:27	235972/235972	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:26%20GMT	https://www.feel-digital.co.uk/6-tips-to-optimise-and-secure-your-wordpress-website	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/6-tips-to-optimise-and-secure-your-wordpress-website.html	(from https://www.feel-digital.co.uk/)
15:17:27	238147/238147	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:26%20GMT	https://www.feel-digital.co.uk/first-12-months-in-business-what-have-i-learnt	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/first-12-months-in-business-what-have-i-learnt.html	(from https://www.feel-digital.co.uk/)
15:17:28	135485/135485	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Dec%202022%2013:17:27%20GMT	https://www.feel-digital.co.uk/so-what-do-we-do-and-why-should-you-care	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/so-what-do-we-do-and-why-should-you-care.html	(from https://www.feel-digital.co.uk/)
15:17:29	108672/108672	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Dec%202022%2013:17:28%20GMT	https://www.feel-digital.co.uk/POST	C:/Users/Programmer/Desktop/WebSite/www.feel-digital.co.uk/POST	(from https://www.feel-digital.co.uk/)
